"Obs","HHMMSS","FTime","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","CsMchSD","HsMchSD","CrMchSD","HrMchSD","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","Filename","Timestamp","Comments","Subplot","Veg_plot","In_out","Species","final_ID","Canopy_status","Maximum_DBH_estimate_when_tagged_cm","girdled.","Year","IRGA_covered_area","Asat_multiplier"
3,"11:39:05",363.5,0,1.1,0.0136,264,0.171,1.22,25.69,6,1.42,1,2.84,25.41,25.69,25.04,401.75,400.35,20.938,21.139,63.67,64.28,500.2,1999,95,99.08,-3.12,0.593,0.0394,0.00297,0.0627,0.00307,1,-0.22,2.74,1,0,0.16,111115,"0196_20200721",2020-07-21 11:33:35,"11:33:36 ; ","D04E","NW","o","pist",196,"os",16,"n",2020,1.2,4.99
4,"11:39:06",364.5,0,1.04,0.0137,271,0.172,1.22,25.68,6,1.42,1,2.84,25.41,25.68,25.04,401.67,400.34,20.937,21.139,63.67,64.28,500.2,1999,93,99.08,-3.12,0.593,0.0394,0.00297,0.0627,0.00307,1,-0.22,2.74,1,0,0.16,111115,"0196_20200721",2020-07-21 11:33:35,"11:33:36 ; ","D04E","NW","o","pist",196,"os",16,"n",2020,1.2,4.99
5,"11:39:07",365,0,1.06,0.0139,272,0.175,1.22,25.68,6,1.42,1,2.84,25.41,25.68,25.04,401.65,400.3,20.935,21.14,63.66,64.29,500.3,2000,92,99.08,-3.12,0.593,0.0394,0.00297,0.0627,0.00307,1,-0.22,2.74,1,0,0.16,111115,"0196_20200721",2020-07-21 11:33:35,"11:33:36 ; ","D04E","NW","o","pist",196,"os",16,"n",2020,1.2,4.99
1,"15:58:20",30,0,9.78,0.15,282,2.51,1.69,28,6,1.42,1,2.84,26.3,28,25.01,413.49,400.55,18.251,21.195,52.7,61.21,500.3,1999,823,99.16,-2.25,0.649,0.4,0.00299,0.447,0.00253,0.7,-0.22,2.74,1,0,0.16,111115,"0242_20200724",2020-07-24 15:58:11,"15:58:13 ; ","D02W","SE","o","fagr",242,"un",9,"n",2020,6,1
2,"15:58:20",30.5,0,9.73,0.15,283,2.51,1.69,28.01,6,1.42,1,2.84,26.3,28.01,25.02,413.42,400.54,18.249,21.196,52.7,61.21,500.3,1999,826,99.16,-2.25,0.649,0.4,0.00299,0.447,0.00253,0.7,-0.22,2.74,1,0,0.16,111115,"0242_20200724",2020-07-24 15:58:11,"15:58:13 ; ","D02W","SE","o","fagr",242,"un",9,"n",2020,6,1
3,"15:58:21",31,0,9.68,0.15,283,2.51,1.7,28.01,6,1.42,1,2.84,26.3,28.01,25.02,413.34,400.52,18.248,21.194,52.69,61.2,500.2,1999,826,99.16,-2.25,0.649,0.4,0.00299,0.447,0.00253,0.7,-0.22,2.74,1,0,0.16,111115,"0242_20200724",2020-07-24 15:58:11,"15:58:13 ; ","D02W","SE","o","fagr",242,"un",9,"n",2020,6,1
4,"15:58:21",31.5,0,9.61,0.15,284,2.51,1.7,28.02,6,1.42,1,2.84,26.3,28.02,25.02,413.23,400.5,18.248,21.194,52.68,61.19,500.2,1999,827,99.16,-2.25,0.649,0.4,0.00299,0.447,0.00253,0.7,-0.22,2.74,1,0,0.16,111115,"0242_20200724",2020-07-24 15:58:11,"15:58:13 ; ","D02W","SE","o","fagr",242,"un",9,"n",2020,6,1
5,"15:58:22",32,0,9.52,0.149,284,2.51,1.7,28.03,6,1.42,1,2.84,26.3,28.03,25.03,413.12,400.5,18.247,21.192,52.68,61.18,500.2,1999,826,99.16,-2.25,0.649,0.4,0.00299,0.447,0.00253,0.7,-0.22,2.74,1,0,0.16,111115,"0242_20200724",2020-07-24 15:58:11,"15:58:13 ; ","D02W","SE","o","fagr",242,"un",9,"n",2020,6,1
1,"16:18:08",190.5,0,1.89,0.0167,207,0.338,1.97,27.76,6,1.42,1,2.84,25.98,27.76,25.03,402.35,399.92,17.51,17.908,51.52,52.69,500.3,2000,40,99.16,-2.5,0.641,0.12,0.00841,0.125,0.00588,1,-0.22,2.74,1,0,0.16,111115,"0259_20200724",2020-07-24 16:15:21,"16:15:22 ; ","D02W","SW","i","pist",259,"sap",2,"n",2020,0.71,8.5
2,"16:18:08",191.5,0,1.93,0.0168,205,0.34,1.97,27.76,6,1.42,1,2.84,25.98,27.76,25.03,402.41,399.93,17.507,17.908,51.52,52.69,500.3,2000,49,99.16,-2.5,0.641,0.12,0.00841,0.125,0.00588,1,-0.22,2.74,1,0,0.16,111115,"0259_20200724",2020-07-24 16:15:21,"16:15:22 ; ","D02W","SW","i","pist",259,"sap",2,"n",2020,0.71,8.5
3,"16:18:09",192,0,1.92,0.0167,205,0.339,1.97,27.76,6,1.42,1,2.84,25.98,27.76,25.03,402.41,399.95,17.507,17.906,51.52,52.69,500.3,2000,53,99.16,-2.5,0.641,0.12,0.00841,0.125,0.00588,1,-0.22,2.74,1,0,0.16,111115,"0259_20200724",2020-07-24 16:15:21,"16:15:22 ; ","D02W","SW","i","pist",259,"sap",2,"n",2020,0.71,8.5
4,"16:18:10",193,0,1.91,0.0166,205,0.337,1.97,27.76,6,1.42,1,2.84,25.98,27.76,25.03,402.45,399.99,17.507,17.903,51.52,52.68,500.3,2000,59,99.16,-2.5,0.641,0.12,0.00841,0.125,0.00588,1,-0.22,2.74,1,0,0.16,111115,"0259_20200724",2020-07-24 16:15:21,"16:15:22 ; ","D02W","SW","i","pist",259,"sap",2,"n",2020,0.71,8.5
5,"16:18:11",193.5,0,1.86,0.0168,212,0.34,1.97,27.77,6,1.42,1,2.84,25.98,27.77,25.03,402.39,399.99,17.503,17.903,51.51,52.69,500.2,2000,59,99.16,-2.5,0.641,0.12,0.00841,0.125,0.00588,1,-0.22,2.74,1,0,0.16,111115,"0259_20200724",2020-07-24 16:15:21,"16:15:22 ; ","D02W","SW","i","pist",259,"sap",2,"n",2020,0.71,8.5
1,"16:27:47",218,0,1.22,0.0099,193,0.206,2.01,27.49,6,1.42,1,2.84,25.88,27.49,25.04,401.61,400.05,16.591,16.833,49.11,49.82,500.2,2001,79,99.16,-2.05,0.623,0.0292,0.00578,0.0497,0.00728,0.7,-0.22,2.74,1,0,0.16,111115,"0277_20200724",2020-07-24 16:25:48,"16:25:49 ; ","D02W","NW","i","pist",277,"sap",2,"n",2020,0.71,8.4
2,"16:27:48",219,0,1.25,0.00994,189,0.207,2.01,27.49,6,1.42,1,2.84,25.88,27.49,25.04,401.61,400.01,16.588,16.832,49.1,49.82,500.2,2001,84,99.16,-2.05,0.623,0.0292,0.00578,0.0497,0.00728,0.7,-0.22,2.74,1,0,0.16,111115,"0277_20200724",2020-07-24 16:25:48,"16:25:49 ; ","D02W","NW","i","pist",277,"sap",2,"n",2020,0.71,8.4
3,"16:27:48",219.5,0,1.23,0.00986,189,0.205,2.01,27.49,6,1.42,1,2.84,25.88,27.49,25.04,401.57,399.99,16.589,16.831,49.1,49.82,500.2,2001,86,99.16,-2.05,0.623,0.0292,0.00578,0.0497,0.00728,0.7,-0.22,2.74,1,0,0.16,111115,"0277_20200724",2020-07-24 16:25:48,"16:25:49 ; ","D02W","NW","i","pist",277,"sap",2,"n",2020,0.71,8.4
4,"16:27:49",220,0,1.21,0.00992,195,0.206,2.01,27.49,6,1.42,1,2.84,25.88,27.49,25.04,401.54,399.99,16.588,16.831,49.1,49.82,500.2,2001,87,99.16,-2.05,0.623,0.0292,0.00578,0.0497,0.00728,0.7,-0.22,2.74,1,0,0.16,111115,"0277_20200724",2020-07-24 16:25:48,"16:25:49 ; ","D02W","NW","i","pist",277,"sap",2,"n",2020,0.71,8.4
5,"16:27:50",220.5,0,1.2,0.00999,197,0.208,2.01,27.48,6,1.42,1,2.84,25.88,27.48,25.04,401.52,399.98,16.586,16.831,49.1,49.82,500.2,2001,87,99.16,-2.05,0.623,0.0292,0.00578,0.0497,0.00728,1,-0.22,2.74,1,0,0.16,111115,"0277_20200724",2020-07-24 16:25:48,"16:25:49 ; ","D02W","NW","i","pist",277,"sap",2,"n",2020,0.71,8.4
1,"15:15:24",242,0,0.79,0.0116,280,0.225,1.87,28.32,6,1.42,1,2.84,26.2,28.32,25.03,400.92,399.87,19.81,20.074,57.54,58.31,500.3,2000,80,99.2,-2.72,0.664,0.115,0.00858,0.132,0.00778,0.7,-0.22,2.74,1,0,0.16,111115,"0325_20200724",2020-07-24 15:14:21,"15:14:22 ; ","D02E","SE","i","pist",325,"sap",2,"n",2020,0.52,11.52
2,"15:15:24",242.5,0,0.851,0.0115,270,0.223,1.88,28.32,6,1.42,1,2.84,26.2,28.32,25.03,400.97,399.84,19.81,20.072,57.54,58.3,500.3,2000,79,99.2,-2.72,0.664,0.115,0.00858,0.132,0.00778,0.7,-0.22,2.74,1,0,0.16,111115,"0325_20200724",2020-07-24 15:14:21,"15:14:22 ; ","D02E","SE","i","pist",325,"sap",2,"n",2020,0.52,11.52
3,"15:15:25",243.5,0,0.911,0.0114,261,0.222,1.88,28.34,6,1.42,1,2.84,26.2,28.34,25.03,401.02,399.82,19.808,20.069,57.54,58.3,500.3,2000,76,99.2,-2.72,0.664,0.115,0.00858,0.132,0.00778,0.7,-0.22,2.74,1,0,0.16,111115,"0325_20200724",2020-07-24 15:14:21,"15:14:22 ; ","D02E","SE","i","pist",325,"sap",2,"n",2020,0.52,11.52
4,"15:15:26",244,0,0.941,0.0114,257,0.221,1.88,28.34,6,1.42,1,2.84,26.2,28.34,25.03,401.04,399.8,19.807,20.067,57.54,58.3,500.3,2000,75,99.2,-2.72,0.664,0.115,0.00858,0.132,0.00778,0.7,-0.22,2.74,1,0,0.16,111115,"0325_20200724",2020-07-24 15:14:21,"15:14:22 ; ","D02E","SE","i","pist",325,"sap",2,"n",2020,0.52,11.52
5,"15:15:26",244.5,0,0.944,0.0115,257,0.223,1.88,28.34,6,1.42,1,2.84,26.2,28.34,25.03,401.03,399.79,19.804,20.066,57.53,58.3,500.3,2000,75,99.2,-2.72,0.664,0.115,0.00858,0.132,0.00778,0.7,-0.22,2.74,1,0,0.16,111115,"0325_20200724",2020-07-24 15:14:21,"15:14:22 ; ","D02E","SE","i","pist",325,"sap",2,"n",2020,0.52,11.52
1,"15:11:02",225,0,6.79,0.154,319,1.86,1.23,23.7,6,1.42,1,2.84,24.7,23.7,25.06,409.14,400.1,15.171,17.365,47.88,54.8,500.4,1999,57,98.56,-1.86,0.535,0.0719,0.00123,0.0703,0.0016,1,-0.22,2.74,1,0,0.16,111115,"0390_20200722",2020-07-22 15:08:04,"15:08:05 ; ","D03E","NE","i","fagr",390,"sap",3,"n",2020,6,1
2,"15:11:03",225.5,0,6.82,0.153,318,1.86,1.23,23.7,6,1.42,1,2.84,24.7,23.7,25.06,409.18,400.1,15.172,17.363,47.88,54.79,500.4,1999,57,98.56,-1.86,0.535,0.0719,0.00123,0.0703,0.0016,1,-0.22,2.74,1,0,0.16,111115,"0390_20200722",2020-07-22 15:08:04,"15:08:05 ; ","D03E","NE","i","fagr",390,"sap",3,"n",2020,6,1
3,"15:11:03",226.5,0,6.8,0.153,319,1.86,1.23,23.7,6,1.42,1,2.84,24.7,23.7,25.06,409.28,400.24,15.173,17.363,47.88,54.79,500.4,1999,58,98.56,-1.86,0.535,0.0719,0.00123,0.0703,0.0016,1,-0.22,2.74,1,0,0.16,111115,"0390_20200722",2020-07-22 15:08:04,"15:08:05 ; ","D03E","NE","i","fagr",390,"sap",3,"n",2020,6,1
4,"15:11:04",227,0,6.8,0.153,319,1.86,1.23,23.69,6,1.42,1,2.84,24.7,23.69,25.06,409.31,400.26,15.172,17.363,47.87,54.79,500.4,1999,58,98.56,-1.86,0.535,0.0719,0.00123,0.0703,0.0016,1,-0.22,2.74,1,0,0.16,111115,"0390_20200722",2020-07-22 15:08:04,"15:08:05 ; ","D03E","NE","i","fagr",390,"sap",3,"n",2020,6,1
5,"15:11:05",228,0,6.79,0.153,319,1.86,1.23,23.7,6,1.42,1,2.84,24.7,23.7,25.06,409.4,400.35,15.169,17.362,47.87,54.78,500.3,1999,58,98.56,-1.86,0.535,0.0719,0.00123,0.0703,0.0016,0.7,-0.22,2.74,1,0,0.16,111115,"0390_20200722",2020-07-22 15:08:04,"15:08:05 ; ","D03E","NE","i","fagr",390,"sap",3,"n",2020,6,1
1,"15:14:23",229,0,7.98,0.107,269,1.54,1.44,25.19,6,1.42,1,2.84,25.21,25.19,25.05,410.3,399.99,16.173,17.985,49.68,55.24,500.3,1999,47,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,1,-0.22,2.74,1,0,0.16,111115,"0513_20200721",2020-07-21 15:11:05,"15:11:06 ; ","D03W","NE","o","acru",513,"un",14,"n",2020,6,1
2,"15:14:24",229.5,0,7.97,0.107,269,1.54,1.44,25.18,6,1.42,1,2.84,25.21,25.18,25.05,410.3,400,16.172,17.985,49.68,55.25,500.3,1999,47,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,1,-0.22,2.74,1,0,0.16,111115,"0513_20200721",2020-07-21 15:11:05,"15:11:06 ; ","D03W","NE","o","acru",513,"un",14,"n",2020,6,1
3,"15:14:24",230.5,0,7.98,0.107,269,1.54,1.44,25.18,6,1.42,1,2.84,25.21,25.18,25.05,410.33,400.03,16.168,17.982,49.67,55.24,500.3,1999,46,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,1,-0.22,2.74,1,0,0.16,111115,"0513_20200721",2020-07-21 15:11:05,"15:11:06 ; ","D03W","NE","o","acru",513,"un",14,"n",2020,6,1
4,"15:14:25",231,0,8.02,0.107,269,1.54,1.44,25.18,6,1.42,1,2.84,25.21,25.18,25.05,410.39,400.04,16.17,17.981,49.68,55.24,500.3,1999,46,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,1,-0.22,2.74,1,0,0.16,111115,"0513_20200721",2020-07-21 15:11:05,"15:11:06 ; ","D03W","NE","o","acru",513,"un",14,"n",2020,6,1
5,"15:14:26",231.5,0,8.05,0.107,268,1.54,1.44,25.19,6,1.42,1,2.84,25.21,25.19,25.05,410.44,400.05,16.17,17.979,49.67,55.23,500.3,1999,46,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,1,-0.22,2.74,1,0,0.16,111115,"0513_20200721",2020-07-21 15:11:05,"15:11:06 ; ","D03W","NE","o","acru",513,"un",14,"n",2020,6,1
1,"15:25:15",160,0,1.37,0.0208,285,0.344,1.61,25.08,6,1.42,1,2.84,25.18,25.08,25.05,401.67,399.85,15.624,16.031,48.08,49.33,500.4,2000,148,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,1,-0.22,2.74,1,0,0.16,111115,"0517_20200721",2020-07-21 15:23:05,"15:23:06 ; ","D03W","NE","i","pire",517,"sap",2,"n",2020,0.93,6.47
2,"15:25:16",161,0,1.39,0.0209,284,0.346,1.61,25.08,6,1.42,1,2.84,25.18,25.08,25.05,401.66,399.82,15.622,16.03,48.07,49.33,500.3,2000,149,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,1,-0.22,2.74,1,0,0.16,111115,"0517_20200721",2020-07-21 15:23:05,"15:23:06 ; ","D03W","NE","i","pire",517,"sap",2,"n",2020,0.93,6.47
3,"15:25:17",161.5,0,1.42,0.0209,282,0.346,1.61,25.08,6,1.42,1,2.84,25.18,25.08,25.05,401.66,399.8,15.622,16.031,48.07,49.33,500.3,2000,149,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,1,-0.22,2.74,1,0,0.16,111115,"0517_20200721",2020-07-21 15:23:05,"15:23:06 ; ","D03W","NE","i","pire",517,"sap",2,"n",2020,0.93,6.47
4,"15:25:18",162.5,0,1.49,0.021,277,0.347,1.61,25.08,6,1.42,1,2.84,25.18,25.08,25.05,401.74,399.79,15.622,16.032,48.07,49.33,500.4,2000,149,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,0.7,-0.22,2.74,1,0,0.16,111115,"0517_20200721",2020-07-21 15:23:05,"15:23:06 ; ","D03W","NE","i","pire",517,"sap",2,"n",2020,0.93,6.47
5,"15:25:19",163,0,1.48,0.0209,277,0.346,1.61,25.08,6,1.42,1,2.84,25.18,25.08,25.05,401.72,399.78,15.623,16.031,48.07,49.33,500.4,2000,149,98.92,-3.31,0.633,0.0888,0.00136,0.119,0.00218,0.7,-0.22,2.74,1,0,0.16,111115,"0517_20200721",2020-07-21 15:23:05,"15:23:06 ; ","D03W","NE","i","pire",517,"sap",2,"n",2020,0.93,6.47
1,"14:25:29",235,0,6.5,0.117,300,1.65,1.42,25.49,6,1.42,1,2.84,25.19,25.49,25.05,408.52,399.93,16.829,18.774,51.78,57.77,500.4,1999,18,98.93,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0526_20200721",2020-07-21 14:22:15,"14:22:17 ; ","D03W","SE","i","fagr",526,"un",10,"n",2020,6,1
2,"14:25:30",236,0,6.6,0.117,298,1.65,1.42,25.49,6,1.42,1,2.84,25.19,25.49,25.05,408.58,399.87,16.827,18.772,51.78,57.76,500.4,1999,19,98.93,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0526_20200721",2020-07-21 14:22:15,"14:22:17 ; ","D03W","SE","i","fagr",526,"un",10,"n",2020,6,1
3,"14:25:30",236.5,0,6.66,0.117,298,1.65,1.42,25.49,6,1.42,1,2.84,25.19,25.49,25.05,408.63,399.85,16.826,18.773,51.77,57.76,500.3,1999,19,98.93,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0526_20200721",2020-07-21 14:22:15,"14:22:17 ; ","D03W","SE","i","fagr",526,"un",10,"n",2020,6,1
4,"14:25:31",237.5,0,6.77,0.117,296,1.66,1.42,25.49,6,1.42,1,2.84,25.19,25.49,25.05,408.74,399.82,16.824,18.774,51.77,57.77,500.3,1999,19,98.93,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0526_20200721",2020-07-21 14:22:15,"14:22:17 ; ","D03W","SE","i","fagr",526,"un",10,"n",2020,6,1
5,"14:25:32",238,0,6.8,0.117,296,1.66,1.42,25.49,6,1.42,1,2.84,25.19,25.49,25.05,408.77,399.83,16.825,18.775,51.77,57.77,500.3,1999,19,98.93,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0526_20200721",2020-07-21 14:22:15,"14:22:17 ; ","D03W","SE","i","fagr",526,"un",10,"n",2020,6,1
1,"14:29:33",180.5,0,6.73,0.0898,269,1.33,1.47,25.44,6,1.42,1,2.84,25.27,25.44,25.05,408.69,399.98,16.575,18.137,50.75,55.54,500.2,2000,878,98.92,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0527_20200721",2020-07-21 14:26:56,"14:26:57 ; ","D03W","SE","i","fagr",527,"un",10,"n",2020,6,1
2,"14:29:33",181.5,0,6.78,0.0901,268,1.33,1.47,25.43,6,1.42,1,2.84,25.27,25.43,25.05,408.74,399.97,16.574,18.139,50.75,55.54,500.2,2000,877,98.92,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0527_20200721",2020-07-21 14:26:56,"14:26:57 ; ","D03W","SE","i","fagr",527,"un",10,"n",2020,6,1
3,"14:29:34",182.5,0,6.81,0.0905,268,1.33,1.47,25.42,6,1.42,1,2.84,25.27,25.42,25.05,408.79,399.98,16.574,18.143,50.74,55.55,500.3,1999,878,98.92,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0527_20200721",2020-07-21 14:26:56,"14:26:57 ; ","D03W","SE","i","fagr",527,"un",10,"n",2020,6,1
4,"14:29:35",183,0,6.79,0.0905,269,1.33,1.47,25.42,6,1.42,1,2.84,25.27,25.42,25.05,408.79,400,16.573,18.144,50.74,55.55,500.3,1999,880,98.92,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0527_20200721",2020-07-21 14:26:56,"14:26:57 ; ","D03W","SE","i","fagr",527,"un",10,"n",2020,6,1
5,"14:29:36",184,0,6.77,0.0905,269,1.33,1.47,25.43,6,1.42,1,2.84,25.27,25.43,25.05,408.8,400.04,16.573,18.145,50.74,55.55,500.3,1999,880,98.92,-4.17,0.63,0.104,0.0102,0.091,0.0102,0.7,-0.22,2.74,1,0,0.16,111115,"0527_20200721",2020-07-21 14:26:56,"14:26:57 ; ","D03W","SE","i","fagr",527,"un",10,"n",2020,6,1
1,"14:40:13",210.5,0,7.3,0.1,272,1.53,1.52,25.67,6,1.42,1,2.84,25.39,25.67,25.05,409.67,400.18,16.251,18.053,49.39,54.87,500.3,1999,331,98.92,-3.3,0.62,0.181,0.0019,0.198,0.00147,1,-0.22,2.74,1,0,0.16,111115,"0538_20200721",2020-07-21 14:37:16,"14:37:17 ; ","D03W","SW","o","fagr",538,"un",13,"n",2020,6,1
2,"14:40:14",211,0,7.28,0.1,272,1.53,1.52,25.67,6,1.42,1,2.84,25.39,25.67,25.05,409.65,400.18,16.252,18.052,49.39,54.86,500.3,1999,338,98.92,-3.3,0.62,0.181,0.0019,0.198,0.00147,1,-0.22,2.74,1,0,0.16,111115,"0538_20200721",2020-07-21 14:37:16,"14:37:17 ; ","D03W","SW","o","fagr",538,"un",13,"n",2020,6,1
3,"14:40:14",212,0,7.18,0.1,273,1.53,1.52,25.67,6,1.42,1,2.84,25.39,25.67,25.05,409.53,400.18,16.252,18.052,49.39,54.86,500.3,1999,345,98.92,-3.3,0.62,0.181,0.0019,0.198,0.00147,1,-0.22,2.74,1,0,0.16,111115,"0538_20200721",2020-07-21 14:37:16,"14:37:17 ; ","D03W","SW","o","fagr",538,"un",13,"n",2020,6,1
4,"14:40:15",212.5,0,7.12,0.1,274,1.53,1.52,25.67,6,1.42,1,2.84,25.39,25.67,25.05,409.44,400.16,16.252,18.05,49.39,54.86,500.3,1999,355,98.92,-3.3,0.62,0.181,0.0019,0.198,0.00147,1,-0.22,2.74,1,0,0.16,111115,"0538_20200721",2020-07-21 14:37:16,"14:37:17 ; ","D03W","SW","o","fagr",538,"un",13,"n",2020,6,1
5,"14:40:16",213.5,0,7.13,0.0997,274,1.53,1.53,25.69,6,1.42,1,2.84,25.39,25.69,25.05,409.44,400.16,16.252,18.049,49.39,54.85,500.2,1999,380,98.92,-3.3,0.62,0.181,0.0019,0.198,0.00147,1,-0.22,2.74,1,0,0.16,111115,"0538_20200721",2020-07-21 14:37:16,"14:37:17 ; ","D03W","SW","o","fagr",538,"un",13,"n",2020,6,1
1,"12:05:03",304.5,0,0.332,0.00152,43.9,0.0239,1.52,26.95,6,1.42,1,2.84,25.77,26.95,25.04,400.57,400.16,20.555,20.583,61.35,61.43,500.3,2001,65,99.37,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,1,-0.22,2.74,1,0,0.16,111115,"0591_20200724",2020-07-24 12:00:58,"12:01:01 ; ","D01W","NW","i","pist",591,"un",8,"n",2020,0.83,7.22
2,"12:05:04",305,0,0.281,0.00169,128,0.0267,1.52,26.95,6,1.42,1,2.84,25.77,26.95,25.04,400.52,400.17,20.552,20.584,61.34,61.44,500.3,2001,66,99.37,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,1,-0.22,2.74,1,0,0.16,111115,"0591_20200724",2020-07-24 12:00:58,"12:01:01 ; ","D01W","NW","i","pist",591,"un",8,"n",2020,0.83,7.22
3,"12:05:05",306,0,0.268,0.0018,154,0.0283,1.52,26.94,6,1.42,1,2.84,25.77,26.94,25.04,400.48,400.15,20.551,20.585,61.34,61.44,500.3,2001,68,99.37,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,1,-0.22,2.74,1,0,0.16,111115,"0591_20200724",2020-07-24 12:00:58,"12:01:01 ; ","D01W","NW","i","pist",591,"un",8,"n",2020,0.83,7.22
4,"12:05:05",306.5,0,0.243,0.00168,161,0.0264,1.52,26.94,6,1.42,1,2.84,25.77,26.94,25.04,400.44,400.14,20.554,20.585,61.35,61.44,500.3,2001,67,99.37,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,1,-0.22,2.74,1,0,0.16,111115,"0591_20200724",2020-07-24 12:00:58,"12:01:01 ; ","D01W","NW","i","pist",591,"un",8,"n",2020,0.83,7.22
5,"12:05:06",307,0,0.234,0.00164,165,0.0258,1.52,26.93,6,1.42,1,2.84,25.77,26.93,25.04,400.42,400.13,20.554,20.584,61.35,61.44,500.3,2001,67,99.37,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,1,-0.22,2.74,1,0,0.16,111115,"0591_20200724",2020-07-24 12:00:58,"12:01:01 ; ","D01W","NW","i","pist",591,"un",8,"n",2020,0.83,7.22
1,"11:34:35",125.5,0,0.0812,0.000587,172,0.00886,1.46,26.87,6,1.42,1,2.84,25.78,26.87,25.04,400.37,400.27,21.053,21.063,62.84,62.87,500.1,2001,22,99.4,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,0.7,-0.22,2.74,1,0,0.16,111115,"0620_20200724",2020-07-24 11:32:50,"11:32:53 ; ","D01W","SE","i","pist",620,"os",15,"n",2020,0.81,7.43
2,"11:34:35",126.5,0,-0.0514,0.000504,552,0.0076,1.46,26.86,6,1.42,1,2.84,25.78,26.86,25.04,400.24,400.3,21.055,21.064,62.85,62.87,500.2,2001,22,99.4,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,0.7,-0.22,2.74,1,0,0.16,111115,"0620_20200724",2020-07-24 11:32:50,"11:32:53 ; ","D01W","SE","i","pist",620,"os",15,"n",2020,0.81,7.43
3,"11:34:36",127,0,-0.106,0.00038,833,0.00573,1.46,26.86,6,1.42,1,2.84,25.78,26.86,25.04,400.18,400.31,21.057,21.064,62.85,62.87,500.2,2000,22,99.4,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,0.7,-0.22,2.74,1,0,0.16,111115,"0620_20200724",2020-07-24 11:32:50,"11:32:53 ; ","D01W","SE","i","pist",620,"os",15,"n",2020,0.81,7.43
4,"11:34:37",128,0,-0.201,0.000404,1180,0.00608,1.46,26.86,6,1.42,1,2.84,25.78,26.86,25.04,400.08,400.32,21.057,21.064,62.85,62.88,500.3,2000,22,99.4,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,0.7,-0.22,2.74,1,0,0.16,111115,"0620_20200724",2020-07-24 11:32:50,"11:32:53 ; ","D01W","SE","i","pist",620,"os",15,"n",2020,0.81,7.43
5,"11:34:38",128.5,0,-0.211,0.000348,1350,0.00524,1.45,26.85,6,1.42,1,2.84,25.78,26.85,25.04,400.05,400.3,21.057,21.063,62.85,62.87,500.3,2001,22,99.4,-1.38,0.609,0.0162,0.00367,0.0401,0.0037,0.7,-0.22,2.74,1,0,0.16,111115,"0620_20200724",2020-07-24 11:32:50,"11:32:53 ; ","D01W","SE","i","pist",620,"os",15,"n",2020,0.81,7.43
1,"11:23:38",180.5,0,1.27,0.0135,241,0.201,1.45,27.14,6,1.42,1,2.84,25.83,27.14,25.05,401.79,400.17,21.506,21.742,64,64.7,500.1,2000,70,99.4,-1.8,0.634,0.0714,0.0068,0.0519,0.00527,0.7,-0.22,2.74,1,0,0.16,111115,"0625_20200724",2020-07-24 11:21:01,"11:21:02 ; ","D01W","SE","i","pist",625,"sap",3,"n",2020,0.69,8.73
